index,note_name,start_time,duration,velocity,tempo
19,A3,4.75,0.25,0,84
19,B3,4.75,0.25,0,84
19,D-4,4.75,0.25,100,84
19,D4,4.75,0.25,100,84
19,E4,4.75,0.25,0,84
19,G-4,4.75,0.25,0,84
19,G4,4.75,0.25,0,84
19,A4,4.75,0.25,0,84
19,B4,4.75,0.25,0,84
19,D-5,4.75,0.25,0,84
19,D5,4.75,0.25,0,84
19,E5,4.75,0.25,0,84
19,G-5,4.75,0.25,0,84
19,G5,4.75,0.25,0,84
19,A5,4.75,0.25,0,84
19,B5,4.75,0.25,0,84
19,D-6,4.75,0.25,0,84
19,D6,4.75,0.25,0,84
19,E6,4.75,0.25,0,84
19,G-6,4.75,0.25,0,84
19,G6,4.75,0.25,0,84
19,A6,4.75,0.25,0,84
19,B6,4.75,0.25,0,84
19,D-7,4.75,0.25,0,84
20,A3,5.0,0.25,0,84
20,B3,5.0,0.25,0,84
20,D-4,5.0,0.25,100,84
20,D4,5.0,0.25,0,84
20,E4,5.0,0.25,0,84
20,G-4,5.0,0.25,0,84
20,G4,5.0,0.25,0,84
20,A4,5.0,0.25,0,84
20,B4,5.0,0.25,0,84
20,D-5,5.0,0.25,100,84
20,D5,5.0,0.25,100,84
20,E5,5.0,0.25,0,84
20,G-5,5.0,0.25,0,84
20,G5,5.0,0.25,0,84
20,A5,5.0,0.25,0,84
20,B5,5.0,0.25,0,84
20,D-6,5.0,0.25,100,84
20,D6,5.0,0.25,0,84
20,E6,5.0,0.25,0,84
20,G-6,5.0,0.25,0,84
20,G6,5.0,0.25,0,84
20,A6,5.0,0.25,0,84
20,B6,5.0,0.25,0,84
20,D-7,5.0,0.25,0,84
21,A3,5.25,0.25,0,84
21,B3,5.25,0.25,0,84
21,D-4,5.25,0.25,100,84
21,D4,5.25,0.25,0,84
21,E4,5.25,0.25,0,84
21,G-4,5.25,0.25,0,84
21,G4,5.25,0.25,0,84
21,A4,5.25,0.25,0,84
21,B4,5.25,0.25,0,84
21,D-5,5.25,0.25,100,84
21,D5,5.25,0.25,0,84
21,E5,5.25,0.25,0,84
