index,note_name,start_time,duration,velocity,tempo
0,B0,0.0,0.25,0,84
0,D-1,0.0,0.25,0,84
0,D1,0.0,0.25,0,84
0,E1,0.0,0.25,0,84
0,G-1,0.0,0.25,0,84
0,G1,0.0,0.25,0,84
0,A1,0.0,0.25,0,84
0,B1,0.0,0.25,0,84
0,D-2,0.0,0.25,0,84
0,D2,0.0,0.25,0,84
0,E2,0.0,0.25,0,84
0,G-2,0.0,0.25,0,84
0,G2,0.0,0.25,0,84
0,A2,0.0,0.25,0,84
0,B2,0.0,0.25,0,84
0,D-3,0.0,0.25,0,84
0,D3,0.0,0.25,0,84
0,E3,0.0,0.25,0,84
0,G-3,0.0,0.25,0,84
0,G3,0.0,0.25,0,84
1,B0,0.25,0.25,0,84
1,D-1,0.25,0.25,0,84
1,D1,0.25,0.25,0,84
1,E1,0.25,0.25,0,84
1,G-1,0.25,0.25,0,84
1,G1,0.25,0.25,0,84
1,A1,0.25,0.25,0,84
1,B1,0.25,0.25,0,84
1,D-2,0.25,0.25,0,84
1,D2,0.25,0.25,0,84
1,E2,0.25,0.25,0,84
1,G-2,0.25,0.25,0,84
1,G2,0.25,0.25,0,84
1,A2,0.25,0.25,0,84
1,B2,0.25,0.25,0,84
1,D-3,0.25,0.25,0,84
1,D3,0.25,0.25,0,84
1,E3,0.25,0.25,0,84
1,G-3,0.25,0.25,0,84
1,G3,0.25,0.25,0,84
2,B0,0.5,0.25,0,84
2,D-1,0.5,0.25,0,84
2,D1,0.5,0.25,0,84
2,E1,0.5,0.25,0,84
2,G-1,0.5,0.25,0,84
2,G1,0.5,0.25,0,84
2,A1,0.5,0.25,0,84
2,B1,0.5,0.25,0,84
2,D-2,0.5,0.25,0,84
2,D2,0.5,0.25,0,84
2,E2,0.5,0.25,0,84
2,G-2,0.5,0.25,0,84
2,G2,0.5,0.25,0,84
2,A2,0.5,0.25,0,84
2,B2,0.5,0.25,0,84
2,D-3,0.5,0.25,0,84
2,D3,0.5,0.25,0,84
2,E3,0.5,0.25,0,84
2,G-3,0.5,0.25,0,84
2,G3,0.5,0.25,0,84
3,B0,0.75,0.25,0,84
3,D-1,0.75,0.25,0,84
3,D1,0.75,0.25,0,84
3,E1,0.75,0.25,0,84
3,G-1,0.75,0.25,0,84
3,G1,0.75,0.25,0,84
3,A1,0.75,0.25,0,84
3,B1,0.75,0.25,0,84
3,D-2,0.75,0.25,0,84
3,D2,0.75,0.25,0,84
3,E2,0.75,0.25,0,84
3,G-2,0.75,0.25,0,84
3,G2,0.75,0.25,0,84
3,A2,0.75,0.25,0,84
3,B2,0.75,0.25,0,84
3,D-3,0.75,0.25,0,84
3,D3,0.75,0.25,0,84
3,E3,0.75,0.25,0,84
3,G-3,0.75,0.25,0,84
3,G3,0.75,0.25,0,84
4,B0,1.0,0.25,0,84
4,D-1,1.0,0.25,0,84
4,D1,1.0,0.25,0,84
4,E1,1.0,0.25,0,84
4,G-1,1.0,0.25,0,84
4,G1,1.0,0.25,0,84
4,A1,1.0,0.25,0,84
4,B1,1.0,0.25,0,84
4,D-2,1.0,0.25,0,84
4,D2,1.0,0.25,0,84
4,E2,1.0,0.25,0,84
4,G-2,1.0,0.25,0,84
4,G2,1.0,0.25,0,84
4,A2,1.0,0.25,0,84
4,B2,1.0,0.25,0,84
4,D-3,1.0,0.25,0,84
4,D3,1.0,0.25,0,84
4,E3,1.0,0.25,0,84
4,G-3,1.0,0.25,0,84
4,G3,1.0,0.25,0,84
5,B0,1.25,0.25,0,84
5,D-1,1.25,0.25,0,84
5,D1,1.25,0.25,0,84
5,E1,1.25,0.25,0,84
5,G-1,1.25,0.25,0,84
5,G1,1.25,0.25,0,84
5,A1,1.25,0.25,0,84
5,B1,1.25,0.25,0,84
5,D-2,1.25,0.25,0,84
5,D2,1.25,0.25,0,84
5,E2,1.25,0.25,0,84
5,G-2,1.25,0.25,0,84
5,G2,1.25,0.25,0,84
5,A2,1.25,0.25,0,84
5,B2,1.25,0.25,0,84
5,D-3,1.25,0.25,0,84
5,D3,1.25,0.25,0,84
5,E3,1.25,0.25,0,84
5,G-3,1.25,0.25,0,84
5,G3,1.25,0.25,0,84
6,B0,1.5,0.25,0,84
6,D-1,1.5,0.25,0,84
6,D1,1.5,0.25,0,84
6,E1,1.5,0.25,0,84
6,G-1,1.5,0.25,0,84
6,G1,1.5,0.25,0,84
6,A1,1.5,0.25,0,84
6,B1,1.5,0.25,0,84
6,D-2,1.5,0.25,0,84
6,D2,1.5,0.25,0,84
6,E2,1.5,0.25,0,84
6,G-2,1.5,0.25,0,84
6,G2,1.5,0.25,0,84
6,A2,1.5,0.25,0,84
6,B2,1.5,0.25,0,84
6,D-3,1.5,0.25,0,84
6,D3,1.5,0.25,0,84
6,E3,1.5,0.25,0,84
6,G-3,1.5,0.25,0,84
6,G3,1.5,0.25,0,84
7,B0,1.75,0.25,0,84
7,D-1,1.75,0.25,0,84
7,D1,1.75,0.25,0,84
7,E1,1.75,0.25,0,84
7,G-1,1.75,0.25,0,84
7,G1,1.75,0.25,0,84
7,A1,1.75,0.25,0,84
7,B1,1.75,0.25,0,84
7,D-2,1.75,0.25,0,84
7,D2,1.75,0.25,0,84
7,E2,1.75,0.25,0,84
7,G-2,1.75,0.25,0,84
7,G2,1.75,0.25,0,84
7,A2,1.75,0.25,0,84
7,B2,1.75,0.25,0,84
7,D-3,1.75,0.25,0,84
7,D3,1.75,0.25,0,84
7,E3,1.75,0.25,0,84
7,G-3,1.75,0.25,0,84
7,G3,1.75,0.25,0,84
8,B0,2.0,0.25,0,84
8,D-1,2.0,0.25,0,84
8,D1,2.0,0.25,0,84
8,E1,2.0,0.25,0,84
8,G-1,2.0,0.25,0,84
8,G1,2.0,0.25,0,84
8,A1,2.0,0.25,0,84
8,B1,2.0,0.25,0,84
8,D-2,2.0,0.25,0,84
8,D2,2.0,0.25,0,84
8,E2,2.0,0.25,0,84
8,G-2,2.0,0.25,0,84
8,G2,2.0,0.25,0,84
8,A2,2.0,0.25,0,84
8,B2,2.0,0.25,0,84
8,D-3,2.0,0.25,0,84
8,D3,2.0,0.25,0,84
8,E3,2.0,0.25,0,84
8,G-3,2.0,0.25,0,84
8,G3,2.0,0.25,0,84
9,B0,2.25,0.25,0,84
9,D-1,2.25,0.25,0,84
9,D1,2.25,0.25,0,84
9,E1,2.25,0.25,0,84
9,G-1,2.25,0.25,0,84
9,G1,2.25,0.25,0,84
9,A1,2.25,0.25,0,84
9,B1,2.25,0.25,0,84
9,D-2,2.25,0.25,0,84
9,D2,2.25,0.25,0,84
9,E2,2.25,0.25,0,84
9,G-2,2.25,0.25,0,84
9,G2,2.25,0.25,0,84
9,A2,2.25,0.25,0,84
9,B2,2.25,0.25,0,84
9,D-3,2.25,0.25,0,84
9,D3,2.25,0.25,0,84
9,E3,2.25,0.25,0,84
9,G-3,2.25,0.25,0,84
9,G3,2.25,0.25,0,84
10,B0,2.5,0.25,0,84
10,D-1,2.5,0.25,0,84
10,D1,2.5,0.25,0,84
10,E1,2.5,0.25,0,84
10,G-1,2.5,0.25,0,84
10,G1,2.5,0.25,0,84
10,A1,2.5,0.25,0,84
10,B1,2.5,0.25,0,84
10,D-2,2.5,0.25,0,84
10,D2,2.5,0.25,0,84
10,E2,2.5,0.25,0,84
10,G-2,2.5,0.25,0,84
10,G2,2.5,0.25,0,84
10,A2,2.5,0.25,0,84
10,B2,2.5,0.25,0,84
10,D-3,2.5,0.25,0,84
10,D3,2.5,0.25,0,84
10,E3,2.5,0.25,0,84
10,G-3,2.5,0.25,0,84
10,G3,2.5,0.25,0,84
11,B0,2.75,0.25,0,84
11,D-1,2.75,0.25,0,84
11,D1,2.75,0.25,0,84
11,E1,2.75,0.25,0,84
11,G-1,2.75,0.25,0,84
11,G1,2.75,0.25,0,84
11,A1,2.75,0.25,0,84
11,B1,2.75,0.25,0,84
11,D-2,2.75,0.25,0,84
11,D2,2.75,0.25,0,84
11,E2,2.75,0.25,0,84
11,G-2,2.75,0.25,0,84
11,G2,2.75,0.25,0,84
11,A2,2.75,0.25,0,84
11,B2,2.75,0.25,0,84
11,D-3,2.75,0.25,0,84
11,D3,2.75,0.25,0,84
11,E3,2.75,0.25,0,84
11,G-3,2.75,0.25,0,84
11,G3,2.75,0.25,0,84
12,B0,3.0,0.25,0,84
12,D-1,3.0,0.25,0,84
12,D1,3.0,0.25,0,84
12,E1,3.0,0.25,0,84
12,G-1,3.0,0.25,0,84
12,G1,3.0,0.25,0,84
12,A1,3.0,0.25,0,84
12,B1,3.0,0.25,0,84
12,D-2,3.0,0.25,0,84
12,D2,3.0,0.25,0,84
12,E2,3.0,0.25,0,84
12,G-2,3.0,0.25,0,84
12,G2,3.0,0.25,0,84
12,A2,3.0,0.25,0,84
12,B2,3.0,0.25,0,84
12,D-3,3.0,0.25,0,84
12,D3,3.0,0.25,0,84
12,E3,3.0,0.25,0,84
12,G-3,3.0,0.25,0,84
12,G3,3.0,0.25,0,84
13,B0,3.25,0.25,0,84
13,D-1,3.25,0.25,0,84
13,D1,3.25,0.25,0,84
13,E1,3.25,0.25,0,84
13,G-1,3.25,0.25,0,84
13,G1,3.25,0.25,0,84
13,A1,3.25,0.25,0,84
13,B1,3.25,0.25,0,84
13,D-2,3.25,0.25,0,84
13,D2,3.25,0.25,0,84
13,E2,3.25,0.25,0,84
13,G-2,3.25,0.25,0,84
13,G2,3.25,0.25,0,84
13,A2,3.25,0.25,0,84
13,B2,3.25,0.25,0,84
13,D-3,3.25,0.25,0,84
13,D3,3.25,0.25,0,84
13,E3,3.25,0.25,0,84
13,G-3,3.25,0.25,0,84
13,G3,3.25,0.25,0,84
14,B0,3.5,0.25,0,84
14,D-1,3.5,0.25,0,84
14,D1,3.5,0.25,0,84
14,E1,3.5,0.25,0,84
14,G-1,3.5,0.25,0,84
14,G1,3.5,0.25,0,84
14,A1,3.5,0.25,0,84
14,B1,3.5,0.25,0,84
14,D-2,3.5,0.25,0,84
14,D2,3.5,0.25,0,84
14,E2,3.5,0.25,0,84
14,G-2,3.5,0.25,0,84
14,G2,3.5,0.25,0,84
14,A2,3.5,0.25,0,84
14,B2,3.5,0.25,0,84
14,D-3,3.5,0.25,0,84
14,D3,3.5,0.25,0,84
14,E3,3.5,0.25,0,84
14,G-3,3.5,0.25,0,84
14,G3,3.5,0.25,0,84
15,B0,3.75,0.25,0,84
15,D-1,3.75,0.25,0,84
15,D1,3.75,0.25,0,84
15,E1,3.75,0.25,0,84
15,G-1,3.75,0.25,0,84
15,G1,3.75,0.25,0,84
15,A1,3.75,0.25,0,84
